,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
42420,588297864712159537,127.06884765625,30.621713638305664,08:28:16.52,+30:37:18.2,original,Ser
42429,587741490891325786,126.51942443847656,17.38683319091797,08:26:04.66,+17:23:12.6,original,Sc2t
42452,587728308030406766,172.67332458496094,1.8563265800476076,11:30:41.60,+01:51:22.8,original,Sb2t(r)
42457,587729158428754087,192.8436279296875,4.470754146575928,12:51:22.47,+04:28:14.7,original,SBb2m
42458,587739304225472625,208.1518402099609,33.106143951416016,13:52:36.44,+33:06:22.1,original,Sc
42473,587738572999622758,207.8488311767578,37.23136138916016,13:51:23.72,+37:13:52.9,original,Sb?m(r)
42491,587739406240645228,172.16893005371094,33.483673095703125,11:28:40.54,+33:29:01.2,original,SBb2m(r)
42500,588017565488775263,182.5945281982422,11.689434051513672,12:10:22.69,+11:41:22.0,original,SBc?t
42503,587733081355452425,206.33775329589844,53.56110000610352,13:45:21.06,+53:33:40.0,original,SBb?t
42557,588010358005170238,163.25790405273438,3.680283784866333,10:53:01.90,+03:40:49.0,original,Sb(r)
42564,587741490910068834,171.5807342529297,29.90508270263672,11:26:19.38,+29:54:18.3,original,SBb3t(r)
42574,587736586051649700,246.689453125,24.14959144592285,16:26:45.47,+24:08:58.5,extra,Sb2t(r)
42576,587741829659689145,171.32418823242188,24.70197296142578,11:25:17.81,+24:42:07.1,original,Sc2m
42589,587736479203852507,222.48733520507807,10.906147956848145,14:49:56.96,+10:54:22.1,original,Ei
42637,587729387135303749,125.218994140625,41.15988159179688,08:20:52.56,+41:09:35.6,original,SBb?t(r)
42640,587734948594253999,157.93179321289062,10.950299263000488,10:31:43.63,+10:57:01.1,original,Sb2m(r)
42648,587736477055254687,219.7085876464844,9.670038223266602,14:38:50.06,+09:40:12.1,original,Sb(r)
42654,587731186205524149,3.694606065750122,-0.041823249310255,00:14:46.71,+00:02:30.6,stripe82,Sb?t
42659,588023721785622582,229.01705932617188,19.08413314819336,15:16:04.09,+19:05:02.9,original,Sb?t
42667,588016840712323152,133.11460876464844,29.66865921020508,08:52:27.51,+29:40:07.2,original,SBb2m
42668,588010359606804697,142.72854614257812,3.993475914001465,09:30:54.85,+03:59:36.5,original,SBb2m
42676,587741724968616059,186.28878784179688,24.0056266784668,12:25:09.31,+24:00:20.3,original,SBb1t(r)
42685,587741532782198974,162.3939666748047,27.98762321472168,10:49:34.55,+27:59:15.4,original,SBc2t(r)
42687,587732771595354228,189.30967712402344,10.181645393371582,12:37:14.32,+10:10:53.9,extra,Sc?t
42695,587735043079274635,137.75033569335938,33.766170501708984,09:11:00.08,+33:45:58.2,original,Sc
42702,587725818033012934,229.0938873291016,60.39269256591797,15:16:22.53,+60:23:33.7,original,SBc2m
42722,587741387271832027,118.69320678710938,14.359415054321287,07:54:46.37,+14:21:33.9,original,Sb(r)
42724,588017705085501663,197.72488403320312,13.421786308288574,13:10:53.97,+13:25:18.4,original,SBc2m
42729,587733603721806034,224.37240600585935,52.551883697509766,14:57:29.38,+52:33:06.8,original,Sb2t(r)
42741,587742863136194727,173.71018981933594,16.15920066833496,11:34:50.45,+16:09:33.1,original,Sb3t
42761,587726013999743069,190.3833923339844,1.513643741607666,12:41:32.01,+01:30:49.1,original,Sb(r)
42768,588017702927597687,173.28126525878906,11.807235717773438,11:33:07.50,+11:48:26.0,original,SBb2t(r)
42784,587732578311995538,165.09768676757812,7.264305591583252,11:00:23.44,+07:15:51.5,original,SBb?t(r)
42821,587731512077189317,37.75966644287109,-0.609165608882904,02:31:02.32,+00:36:33.0,stripe82,Sb2m(r)
42844,588017979962294476,171.5579071044922,40.177879333496094,11:26:13.90,+40:10:40.4,original,Sc
42849,587742013817553101,176.957275390625,22.20326042175293,11:47:49.75,+22:12:11.7,original,Sc
42869,588017978357252199,188.0837554931641,39.70196533203125,12:32:20.10,+39:42:07.1,original,Sc?t
42870,587738947207954582,149.01199340820312,34.058860778808594,09:56:02.88,+34:03:31.9,original,SBb2t(r)
42874,587732134306578454,163.43386840820312,49.49888610839844,10:53:44.13,+49:29:56.0,original,Ei
42879,587732136989229161,156.84239196777344,50.10953140258789,10:27:22.17,+50:06:34.3,extra,Sc?m
42888,588010360151081078,159.53582763671875,5.34198522567749,10:38:08.60,+05:20:31.1,original,SBc2t
42919,587742594694119575,206.00436401367188,17.176197052001953,13:44:01.05,+17:10:34.3,original,SBb2t
42945,587722983893237950,192.9557647705078,0.5614861249923706,12:51:49.38,+00:33:41.4,original,SBb?m
42956,587736585505210421,224.90853881835935,35.231834411621094,14:59:38.05,+35:13:54.6,original,Ei
42963,587742889972662496,244.62918090820312,50.54957962036133,16:18:31.00,+50:32:58.5,original,SBb2m(r)
42968,588017726007541979,176.8533172607422,7.863443851470947,11:47:24.80,+07:51:48.4,original,Ei
42982,587729777981849851,216.1135711669922,-1.802886962890625,14:24:27.26,-01:48:10.4,original,SBb2l
42984,587725816951013578,188.06149291992188,67.05397033691406,12:32:14.76,+67:03:14.3,original,SBb
42992,587739407316943000,179.09219360351562,35.010345458984375,11:56:22.13,+35:00:37.2,original,SBc?t
43016,588007004702048457,134.78382873535156,53.718849182128906,08:59:08.12,+53:43:07.9,original,Ei
43025,587731886810136872,124.516845703125,37.92575073242188,08:18:04.04,+37:55:32.7,original,Ser
43041,587739153352229303,118.00102996826172,16.563739776611328,07:52:00.25,+16:33:49.5,original,SBb2t(r)
43043,587731890037194863,163.6598358154297,55.029972076416016,10:54:38.36,+55:01:47.9,original,SBb2m(r)
43051,587739406754775450,118.18063354492188,14.935919761657717,07:52:43.35,+14:56:09.3,original,Ei
43073,587736813671874797,236.68739318847656,9.887859344482422,15:46:44.97,+09:53:16.3,original,Ei
43075,588017724405121139,195.6217041015625,6.610179424285889,13:02:29.21,+06:36:36.6,original,Sb?m
43124,587731520671711401,140.87005615234375,44.786739349365234,09:23:28.81,+44:47:12.3,original,SBb2m
43141,587736916762231299,242.5970916748047,8.84536075592041,16:10:23.30,+08:50:43.3,original,Sc?t
43145,587732772668637339,188.3851318359375,10.995954513549805,12:33:32.43,+10:59:45.4,original,SBb2m
43160,587745402004701393,148.54603576660156,13.514802932739258,09:54:11.05,+13:30:53.3,original,Sc?t
43179,588017949883498565,168.0493621826172,42.30965042114258,11:12:11.85,+42:18:34.7,original,SBb2t(r)
43181,587739381525840144,221.7458648681641,29.588029861450195,14:46:59.01,+29:35:16.9,original,SBc2t
43191,587739608098406546,205.74546813964844,30.08841323852539,13:42:58.91,+30:05:18.3,original,Ei
43203,588018055666139477,252.8009033203125,25.92542266845703,16:51:12.22,+25:55:31.5,original,Sb?m
43226,587739707943616661,207.97288513183597,28.33308982849121,13:51:53.49,+28:19:59.1,original,SBb?t(r)
43298,587736808303689791,212.5858459472656,13.141499519348145,14:10:20.60,+13:08:29.4,original,Sb?t
43302,588017979983331573,230.89292907714844,31.346607208251957,15:23:34.30,+31:20:47.8,original,SBb2l
43303,587737808498720990,127.7917709350586,55.06449508666992,08:31:10.03,+55:03:52.2,original,Sc?t
43316,587742629055627321,208.21290588378903,16.622163772583008,13:52:51.10,+16:37:19.8,original,Sb?t(r)
43334,587738068344176823,124.0586166381836,58.940216064453125,08:16:14.07,+58:56:24.8,original,Ei
43351,587742189906624651,188.5234222412109,24.64434242248535,12:34:05.62,+24:38:39.6,original,Sb(r)
43368,587741727121080411,198.97418212890625,25.04747009277344,13:15:53.80,+25:02:50.9,original,Er
43394,587739609174442107,211.8233642578125,29.654483795166016,14:07:17.61,+29:39:16.1,original,SBb2t(r)
43433,588015508734214274,3.9628734588623047,-0.3139565289020538,00:15:51.09,+00:18:50.2,stripe82,Sc?t
43435,588017606298435702,196.3689117431641,45.58185958862305,13:05:28.54,+45:34:54.7,original,Ei
43444,587728308566687858,171.3604736328125,2.3441832065582275,11:25:26.51,+02:20:39.1,original,Ei
43446,587739131884470405,220.64059448242188,31.75820541381836,14:42:33.74,+31:45:29.5,original,Sc?t
43457,588007004715155524,191.5254364013672,64.76698303222656,12:46:06.10,+64:46:01.1,original,SBb2m(r)
43473,588010357996126378,142.64158630371094,2.8189074993133545,09:30:33.98,+02:49:08.1,original,SBb2m
43527,587742578068488312,222.4644775390625,17.078977584838867,14:49:51.47,+17:04:44.3,original,Sb
43528,587742012745318574,180.7313690185547,21.44262313842773,12:02:55.53,+21:26:33.4,original,SBb2m
43546,588848901007016144,227.00238037109372,0.6674947142601013,15:08:00.57,+00:40:03.0,original,Sb2t(r)
43571,587739376702062796,143.30606079101562,27.46624755859375,09:33:13.45,+27:27:58.5,original,Sc
43607,587725552819830886,164.99794006347656,67.293701171875,10:59:59.51,+67:17:37.3,original,Sen
43608,587734950200082588,146.67300415039062,10.831661224365234,09:46:41.52,+10:49:54.0,original,Er
43610,588010358541451441,161.88002014160156,4.099609851837158,10:47:31.20,+04:05:58.6,original,Sc?t
43643,587734303803965763,333.1990966796875,-0.6935315728187561,22:12:47.78,+00:41:36.7,stripe82,Sc2l
43652,587731187808076068,345.3192749023437,1.1512866020202637,23:01:16.62,+01:09:04.6,stripe82,SBb2l
43658,587735239571144879,148.7347412109375,37.91291809082031,09:54:56.34,+37:54:46.5,extra,Sc
43675,587741724969730157,189.0871124267578,23.967998504638672,12:36:20.91,+23:58:04.8,original,SBb2t(r)
43690,587725491062309199,257.88934326171875,58.55253601074219,17:11:33.44,+58:33:09.1,original,SBb2m
43691,588018090545905741,244.38009643554688,29.13958740234375,16:17:31.22,+29:08:22.5,original,Ei
43707,587736545776763133,230.8626251220703,4.786144733428955,15:23:27.03,+04:47:10.1,original,SBc?t
43716,587726032786555025,182.6428375244141,2.5016753673553467,12:10:34.28,+02:30:06.0,original,Sb?t
43730,587725550136131715,170.09002685546875,65.59290313720703,11:20:21.61,+65:35:34.5,original,Sb
43734,587733399177724073,232.87692260742188,44.3293571472168,15:31:30.46,+44:19:45.7,original,Sb2m
43737,587739631169896684,226.17906188964844,26.109926223754883,15:04:42.97,+26:06:35.7,original,Sb?t(r)
43759,587732770503786681,148.24452209472656,7.330973148345947,09:52:58.69,+07:19:51.5,original,Ei
43773,587736584425439341,208.2277069091797,39.24821090698242,13:52:54.65,+39:14:53.6,original,Sb2t(r)
43783,587742575924150462,229.24012756347656,13.782419204711914,15:16:57.63,+13:46:56.7,original,SBc?t
43819,587733608018346162,249.14645385742188,35.900272369384766,16:36:35.15,+35:54:01.0,original,Ei
43821,588018091082580198,244.3128662109375,29.690793991088867,16:17:15.09,+29:41:26.9,original,SBb?t
43845,588018056733327540,240.92608642578125,36.99828338623047,16:03:42.26,+36:59:53.8,original,Sb
43846,587725551736848542,129.86317443847656,54.26346969604492,08:39:27.16,+54:15:48.5,original,Ec
43897,587739505551212686,205.1776885986328,30.68231773376465,13:40:42.65,+30:40:56.3,original,SBb2t
43903,587736542011523195,199.62521362304688,9.33280086517334,13:18:30.05,+09:19:58.1,original,Sc
43915,587735661015400535,158.71481323242188,38.576847076416016,10:34:51.56,+38:34:36.6,original,SBc2m
43920,588016878292828352,131.90809631347656,28.26736259460449,08:47:37.94,+28:16:02.5,original,SBb2m
43934,587742014367727639,209.63218688964844,21.027687072753903,13:58:31.72,+21:01:39.7,original,SBb2m(r)
43935,588297864722907264,153.60137939453125,43.27967834472656,10:14:24.33,+43:16:46.8,original,SBb2t
43964,587739629558563004,223.95188903808597,25.49086570739746,14:55:48.45,+25:29:27.1,original,Ser
43974,588017977836110004,230.49969482421875,29.60804557800293,15:21:59.93,+29:36:29.0,original,SBb2t
43981,587742551755980820,223.07125854492188,16.666873931884766,14:52:17.10,+16:40:00.7,original,Ei
43983,588017702406848687,210.7850341796875,10.395798683166504,14:03:08.41,+10:23:44.9,original,SBb2t(r)
43998,587739096450400320,178.58016967773438,36.43515396118164,11:54:19.24,+36:26:06.6,original,Ser
44002,587731887885517016,127.15836334228516,41.135772705078125,08:28:38.01,+41:08:08.8,original,Ei
44008,588017947755544725,225.1305694580078,34.42223358154297,15:00:31.34,+34:25:20.0,original,Sb?t(r)
44010,587742062697709694,219.5051422119141,19.911983489990234,14:38:01.23,+19:54:43.1,original,Ei
44015,588017720649777289,199.3972625732422,41.28302764892578,13:17:35.34,+41:16:58.9,original,SBb2m
44048,587742549605941406,216.8820037841797,16.192712783813477,14:27:31.68,+16:11:33.8,original,Sb2m
44062,587742610272878898,235.42935180664065,10.830859184265137,15:41:43.04,+10:49:51.1,original,SBb2m(r)
44068,587742576445948063,193.74546813964844,19.55644989013672,12:54:58.91,+19:33:23.2,original,Sb?t(r)
44073,588017722256654548,188.1348571777344,43.31727981567383,12:32:32.37,+43:19:02.2,original,SBc?t
44077,587745243619524878,130.59088134765625,11.566649436950684,08:42:21.81,+11:33:59.9,original,Sc2t
44094,587736543633277036,225.478515625,8.486695289611816,15:01:54.84,+08:29:12.1,original,Er
44110,587735744225804521,238.93960571289065,33.707515716552734,15:55:45.51,+33:42:27.1,original,Sc?t
44132,587729388223791178,170.8898468017578,60.27301406860352,11:23:33.56,+60:16:22.9,original,Sen
44143,588011218073420045,242.8192443847656,45.12131881713867,16:11:16.62,+45:07:16.7,original,Sb(r)
44144,587729387680039134,144.8102569580078,53.513301849365234,09:39:14.46,+53:30:47.9,original,Sb2t
44148,587726016680493182,182.2398681640625,3.734307527542114,12:08:57.57,+03:44:03.5,original,Sc?m
44149,587742573757661301,166.5473175048828,20.035951614379883,11:06:11.36,+20:02:09.4,original,Sb2t(r)
44151,588017703484719383,220.455810546875,10.121837615966797,14:41:49.39,+10:07:18.6,original,SBb2m
44165,587739827125223556,208.1672515869141,24.877426147460938,13:52:40.14,+24:52:38.7,original,Sc?t
44176,588013381671583852,189.31494140625,51.20076370239258,12:37:15.59,+51:12:02.7,original,SBb?m(r)
44188,587741709399359819,126.1331558227539,15.474297523498535,08:24:31.96,+15:28:27.5,original,Ei
44196,588011219674792041,216.67344665527344,59.55775833129883,14:26:41.63,+59:33:27.9,original,Sb?m
44199,587742578057543833,196.26243591308597,20.55480194091797,13:05:02.98,+20:33:17.3,original,Sb?t
44200,587742013262201032,133.27842712402344,13.93584442138672,08:53:06.82,+13:56:09.0,original,Sb+m
44205,587739507160252582,201.2672882080078,32.53657531738281,13:25:04.15,+32:32:11.7,original,Er
44224,588017603602088120,158.80784606933594,40.96229553222656,10:35:13.88,+40:57:44.3,original,Er
44251,587742578063179927,209.9273376464844,19.30426597595215,13:59:42.56,+19:18:15.4,original,Sb2m
44264,587732482752839832,195.76763916015625,49.03017044067383,13:03:04.23,+49:01:48.6,original,Sb2l
44295,588013382185386255,122.60515594482422,30.05533218383789,08:10:25.24,+30:03:19.2,original,Ei
44325,587739709016637557,206.21112060546875,29.48176383972168,13:44:50.67,+29:28:54.3,original,Er
44327,588017722257899594,191.98504638671875,43.26089859008789,12:47:56.41,+43:15:39.2,original,Ec
44361,587732054320021762,139.70294189453125,42.9769401550293,09:18:48.71,+42:58:37.0,original,SBb?t
44374,587735695371600016,191.5720367431641,56.61525344848633,12:46:17.29,+56:36:54.9,original,SBc2t
44377,587733410454831283,237.88890075683597,40.09701156616211,15:51:33.34,+40:05:49.2,original,Sc?t
44408,587734948055744556,154.2206573486328,10.087850570678713,10:16:52.96,+10:05:16.3,original,SBb2m
44411,587738946131525732,142.78009033203125,30.73592185974121,09:31:07.22,+30:44:09.3,original,Sen
44418,587736479205097667,225.3990478515625,10.492554664611816,15:01:35.77,+10:29:33.2,original,Sb
44422,587735349099036832,154.34710693359375,13.555720329284668,10:17:23.31,+13:33:20.6,original,Sb?m
44445,587728878735327405,167.13523864746094,3.694129705429077,11:08:32.46,+03:41:38.9,original,SBc
44447,587729748449296758,232.02801513671875,2.2399158477783203,15:28:06.72,+02:14:23.7,original,Sb
44455,587736477050011701,207.62046813964844,10.746930122375488,13:50:28.91,+10:44:48.9,original,Sc
44461,588297864177975396,133.2810821533203,33.81248474121094,08:53:07.46,+33:48:44.9,original,SBb
44464,587742013295231222,212.4779510498047,19.66155433654785,14:09:54.71,+19:39:41.6,original,SBb?t
44468,588017724393980069,170.05984497070312,6.487944602966309,11:20:14.36,+06:29:16.6,original,Ei
44470,588007005808689440,255.01173400878903,37.7677001953125,17:00:02.82,+37:46:03.7,original,Sb?t
44493,587742060012503228,217.0449066162109,18.25139045715332,14:28:10.78,+18:15:05.0,original,SBc?t
44503,588017947736014976,168.52023315429688,40.8085823059082,11:14:04.86,+40:48:30.9,original,SBc?t
44513,587735694832042091,180.3713836669922,56.361122131347656,12:01:29.13,+56:21:40.0,original,Sb
44521,587730023331856627,227.37974548339844,6.155895709991455,15:09:31.14,+06:09:21.2,original,Sb2m(r)
44532,588848900435542280,148.0587158203125,0.2359324842691421,09:52:14.09,+00:14:09.4,original,SBb?m
44545,587738617022447688,160.8831024169922,35.15974807739258,10:43:31.94,+35:09:35.1,original,Ec
44558,587732482732589257,133.60084533691406,36.00440979003906,08:54:24.20,+36:00:15.9,original,Ei
44562,587734863758884971,158.2576141357422,9.62132167816162,10:33:01.83,+09:37:16.8,original,SBb?t
44569,587725552284467298,174.0194091796875,67.61963653564453,11:36:04.66,+67:37:10.7,original,Sb1t(r)
44575,588017979449213050,237.0029144287109,28.02611541748047,15:48:00.70,+28:01:34.0,original,SBb?t(r)
44587,587729159504855181,198.34255981445312,5.166528224945068,13:13:22.21,+05:09:59.5,original,Ei
44603,587739608087265370,176.12022399902344,31.48909950256348,11:44:28.85,+31:29:20.8,original,SBb2t
44610,587732701788569794,152.11512756347656,5.698122978210449,10:08:27.63,+05:41:53.2,original,Sb2t(r)
44613,588297864728936564,172.33123779296875,47.21503448486328,11:29:19.50,+47:12:54.1,original,SBb2t(r)
44614,587739407871377677,226.07064819335935,28.42806053161621,15:04:16.96,+28:25:41.0,original,Sc2m
44615,587729232516678008,251.40660095214844,44.09186172485352,16:45:37.58,+44:05:30.7,original,Sc2m
44616,587742774026698899,191.73806762695312,17.14198875427246,12:46:57.14,+17:08:31.2,original,Sb?t(r)
44624,587733604799938816,237.55941772460935,47.022159576416016,15:50:14.26,+47:01:19.8,original,Ei
