,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
35022,588016891708964982,146.31185913085938,35.36931228637695,09:45:14.85,+35:22:09.5,original,Sb
35027,587734950207356988,163.5384521484375,12.556807518005373,10:54:09.23,+12:33:24.5,original,Er
35155,588848900976804027,158.05697631835938,0.709313154220581,10:32:13.67,+00:42:33.5,original,Ei
35236,588016890639024259,156.86058044433594,37.87705993652344,10:27:26.54,+37:52:37.4,original,Er
35260,587726014536679565,190.4857177734375,1.9078457355499268,12:41:56.57,+01:54:28.2,original,Er
35438,587734622706991273,133.801513671875,34.4025993347168,08:55:12.36,+34:24:09.4,original,Er
35453,587738569239101765,181.98814392089844,14.978100776672363,12:07:57.15,+14:58:41.2,original,Er
35660,587742572685689183,170.95980834960938,19.56898307800293,11:23:50.35,+19:34:08.3,original,Er
35666,587739406266335507,238.36209106445312,21.928625106811523,15:53:26.90,+21:55:43.1,original,Sc?t
35685,587731521210482891,145.7174835205078,47.547664642333984,09:42:52.20,+47:32:51.6,original,Sb
35711,588013382202097879,166.378662109375,50.303104400634766,11:05:30.88,+50:18:11.2,original,Sb
35772,587731513683673258,28.338197708129883,0.6403444409370422,01:53:21.17,+00:38:25.2,stripe82,Er
35791,588018055130776028,255.10623168945312,23.116107940673828,17:00:25.50,+23:06:58.0,original,SBc?m
35809,588017111830364304,175.81759643554688,47.73180770874024,11:43:16.22,+47:43:54.5,original,Er
35855,587728307489603711,163.74717712402344,1.3864043951034546,10:54:59.32,+01:23:11.1,original,Er
35954,588298663043858576,207.8446807861328,45.14826965332031,13:51:22.72,+45:08:53.8,original,Er
35987,587728949584396431,149.90931701660156,0.5131279230117798,09:59:38.24,+00:30:47.3,extra,Sc?t
36170,587725552273129630,127.72425842285156,53.469852447509766,08:30:53.82,+53:28:11.5,original,Sc?t
36208,587742865286037570,179.13449096679688,18.25031089782715,11:56:32.28,+18:15:01.1,original,Ser
36223,587739811029385227,227.2276306152344,21.35721778869629,15:08:54.63,+21:21:26.0,original,Er
36236,587735348019921176,142.04019165039062,10.791237831115724,09:28:09.65,+10:47:28.5,original,Sen
36288,587725578034544932,261.55731201171875,63.101661682128906,17:26:13.75,+63:06:06.0,original,Er
36322,587734304345030886,342.7397155761719,-0.2842069566249847,22:50:57.53,+00:17:03.1,stripe82,Ei
36323,588017725476765809,190.8245849609375,7.5479912757873535,12:43:17.90,+07:32:52.8,original,Er
36337,588017729225687153,185.99107360839844,7.408266067504883,12:23:57.86,+07:24:29.8,original,Er
36349,587725471210799149,141.8435516357422,58.69832992553711,09:27:22.45,+58:41:54.0,original,SBb2t
36358,587742061078052982,197.49839782714844,21.7138614654541,13:09:59.62,+21:42:49.9,original,Sb
36372,587733398108635331,242.7502899169922,36.84771347045898,16:11:00.07,+36:50:51.8,original,Er
36445,588017606303416382,211.77438354492188,42.97749710083008,14:07:05.85,+42:58:39.0,original,Sen
36446,587730021719474361,223.2141876220703,5.182126522064209,14:52:51.41,+05:10:55.7,original,Ei
36518,587735489748271327,223.56838989257807,42.58462905883789,14:54:16.41,+42:35:04.7,original,Ei
36648,587741489835737195,170.2725372314453,28.76084327697754,11:21:05.41,+28:45:39.0,original,Er
36697,587736940914344281,230.55845642089844,29.842374801635746,15:22:14.03,+29:50:32.5,original,Sb?t
36773,588298663038550157,190.67901611328125,47.33208847045898,12:42:42.96,+47:19:55.5,original,Sc?t
36784,587733410451488928,229.80165100097656,44.780860900878906,15:19:12.40,+44:46:51.1,extra,Sc?m
36823,587742062674706608,163.1151885986328,21.91407012939453,10:52:27.65,+21:54:50.7,original,Er
36838,588017977799213323,132.0047607421875,26.024389266967773,08:48:01.14,+26:01:27.8,original,SBc?t
36882,588017991774568713,229.97479248046875,7.459814071655273,15:19:53.95,+07:27:35.3,original,Er
36963,587726015069159579,180.5326385498047,2.471644639968872,12:02:07.83,+02:28:17.9,original,Ei
37033,587739720311570536,244.4508514404297,16.080154418945312,16:17:48.20,+16:04:48.6,original,Er
37482,587736915141525648,219.25173950195312,11.914823532104492,14:37:00.42,+11:54:53.4,original,Sc?m
37494,588017725470212257,175.76622009277344,7.433575630187988,11:43:03.89,+07:26:00.9,original,Ei
37510,587732589572063324,199.8684844970703,58.24555969238281,13:19:28.44,+58:14:44.0,original,Er
37521,587731869633937467,179.20770263671875,55.16054153442383,11:56:49.85,+55:09:37.9,original,Er
37524,587729158978535677,222.4841766357422,3.799448728561402,14:49:56.20,+03:47:58.0,original,Ei
37559,588848901515575419,162.3981475830078,1.068617582321167,10:49:35.56,+01:04:07.0,original,Sb2t
37563,587742628531470570,237.5055389404297,10.906259536743164,15:50:01.33,+10:54:22.5,original,Er
37602,587741727113543747,179.7903289794922,25.55973052978516,11:59:09.68,+25:33:35.0,original,Ser
37655,588016892251406489,161.3095245361328,40.37715530395508,10:45:14.29,+40:22:37.8,original,Er
37691,587726100415840353,227.66539001464844,2.9131669998168945,15:10:39.69,+02:54:47.4,original,Er
37892,587728931873489210,120.87901306152344,37.48859786987305,08:03:30.96,+37:29:19.0,original,Er
38011,587739157646737539,131.9690399169922,24.701675415039062,08:47:52.57,+24:42:06.0,original,Ei
38020,588017979441348615,217.7508544921875,35.74099349975586,14:31:00.21,+35:44:27.6,original,Er
38050,587732590908866797,175.87310791015625,59.64086532592773,11:43:29.55,+59:38:27.1,original,Er
38092,587736619868422732,254.12033081054688,18.511720657348636,16:56:28.88,+18:30:42.2,original,Er
38115,587741723357806695,187.7176513671875,28.59017944335937,12:30:52.24,+28:35:24.6,original,Sb
38119,587725551200895129,132.8565216064453,55.51531219482422,08:51:25.57,+55:30:55.1,extra,SBc2t
38125,587746210520301746,162.2940673828125,9.4548978805542,10:49:10.58,+09:27:17.6,original,Ei
38233,587741709947830518,152.7576904296875,24.467086791992188,10:11:01.85,+24:28:01.5,original,Er
38257,587739295089688622,170.79879760742188,34.15289306640625,11:23:11.71,+34:09:10.4,original,Er
38292,587733604806492580,250.7837829589844,35.77545928955078,16:43:08.11,+35:46:31.7,original,Er
38357,587736976889544785,246.1282958984375,20.997581481933597,16:24:30.79,+20:59:51.3,original,Ei
38387,587728879806644233,161.45208740234375,4.342381954193115,10:45:48.50,+04:20:32.6,original,Ei
38401,587732482213150907,186.07742309570312,49.09717178344727,12:24:18.58,+49:05:49.8,original,Er
38495,588848898855076038,216.82066345214844,-0.9212281703948976,14:27:16.96,+00:55:16.4,original,Ei
38509,587739610230882405,165.53773498535156,32.01396942138672,11:02:09.06,+32:00:50.3,original,Sc
38521,587736783068135632,237.8582305908203,36.24995040893555,15:51:25.98,+36:14:59.8,original,Sb?t
38529,587733081886949531,185.48678588867188,55.93921661376953,12:21:56.83,+55:56:21.2,original,Ec
38541,587738568699936992,176.57809448242188,14.298434257507324,11:46:18.74,+14:17:54.4,original,Ser
38557,587742191527526521,214.2394256591797,23.211811065673828,14:16:57.46,+23:12:42.5,original,Sb
38603,588017113978372163,209.0384063720703,43.69927978515625,13:56:09.22,+43:41:57.4,original,Ei
38686,587729971253018855,223.9702911376953,-1.926160454750061,14:55:52.87,-01:55:34.2,original,Sb
38696,588018057260564698,215.79502868652344,49.38042831420898,14:23:10.81,+49:22:49.5,original,Ei
38739,587739131885453522,223.1313018798828,31.01223373413086,14:52:31.51,+31:00:44.0,extra,SBc2t
38773,587729779050283159,203.97003173828125,-1.2523193359375,13:35:52.81,-01:15:08.3,original,Ec
38811,587736541482385426,217.40338134765625,7.73586368560791,14:29:36.81,+07:44:09.1,original,SBc2m
38908,587739827125813381,209.6704559326172,24.501752853393555,13:58:40.91,+24:30:06.3,original,Er
38947,587742903938253038,192.76817321777344,18.1176815032959,12:51:04.36,+18:07:03.7,original,Sb
38948,587742568937422971,166.93116760253906,19.85616111755371,11:07:43.48,+19:51:22.2,original,Er
38974,587739815317340339,241.6193084716797,19.75337219238281,16:06:28.63,+19:45:12.1,original,SBb
38979,587733081349423217,182.79983520507807,55.49394607543945,12:11:11.96,+55:29:38.2,original,Er
39036,588023668098400294,184.9583740234375,19.02331924438477,12:19:50.01,+19:01:23.9,original,Er
39071,587734892746768445,165.30677795410156,9.296229362487791,11:01:13.63,+09:17:46.4,original,Ec
39142,587731514233520195,57.92328643798828,1.1733453273773191,03:51:41.59,+01:10:24.0,stripe82,Er
39212,588017115051262052,206.8498992919922,44.99155426025391,13:47:23.98,+44:59:29.6,original,Sc?t
39274,587731513142542489,18.602861404418945,0.4080481827259063,01:14:24.69,+00:24:29.0,stripe82,Ei
39275,588009370148667510,159.07958984375,58.64608001708984,10:36:19.10,+58:38:45.9,original,Er
39290,588017990150324377,198.49154663085935,8.819002151489258,13:13:57.97,+08:49:08.4,original,Ser
39337,587726031174041697,178.24168395996094,1.2878001928329468,11:52:58.00,+01:17:16.1,original,Er
39360,587739156584464518,160.15663146972656,33.868446350097656,10:40:37.59,+33:52:06.4,original,SBb
39390,587732577238777985,166.2726593017578,6.329474449157715,11:05:05.44,+06:19:46.1,original,Er
39393,587742190972633349,169.15872192382812,24.623912811279297,11:16:38.09,+24:37:26.1,original,Sb
39416,587744874250436840,126.28787231445312,10.614235877990724,08:25:09.09,+10:36:51.2,original,Sb
39427,587732578301116651,140.1770782470703,5.375113010406494,09:20:42.50,+05:22:30.4,original,Er
39476,587738411396563089,144.13424682617188,12.107484817504885,09:36:32.22,+12:06:26.9,original,Ei
39493,587738948288839840,168.42007446289062,39.54014205932617,11:13:40.82,+39:32:24.5,original,SBb?m
39533,587736584972992770,235.7635040283203,29.74278450012207,15:43:03.24,+29:44:34.0,original,Ser
39541,587736899036250307,238.88417053222656,30.55646514892578,15:55:32.20,+30:33:23.3,original,Sc2t
39547,587742611882639479,233.8694610595703,12.48301887512207,15:35:28.67,+12:28:58.9,original,Ei
39562,587728309099888817,162.96241760253906,2.6250720024108887,10:51:50.98,+02:37:30.3,original,Ei
39573,587728879806316726,160.8339080810547,4.277316570281982,10:43:20.14,+04:16:38.3,extra,Ser
39611,587738946684518485,186.97569274902344,39.40797424316406,12:27:54.17,+39:24:28.7,original,Sb
39632,587739382066184400,230.298828125,27.13012313842773,15:21:11.72,+27:07:48.4,original,Ec
39652,587732482746941630,175.19314575195312,49.143985748291016,11:40:46.35,+49:08:38.3,original,Sc2t
39657,587731873921761753,117.65997314453124,31.58895492553711,07:50:38.39,+31:35:20.2,original,Er
39663,587742611876544617,219.81549072265625,15.295226097106934,14:39:15.72,+15:17:42.8,original,Ei
39676,587745403068809671,126.46720123291016,9.532374382019045,08:25:52.13,+09:31:56.5,original,Er
39683,588017977286328434,196.3718414306641,38.25887680053711,13:05:29.24,+38:15:32.0,original,Er
39782,587732703409471676,175.5914306640625,8.107341766357422,11:42:21.94,+08:06:26.4,original,Er
39838,588023046411714588,156.61737060546875,24.18871307373047,10:26:28.17,+24:11:19.4,original,Sb?m
39873,587734623786893466,148.60028076171875,42.41360855102539,09:54:24.07,+42:24:49.0,original,Er
39945,588017566023155844,176.8201904296875,12.156976699829102,11:47:16.85,+12:09:25.1,original,Sb
40145,587742566783451335,151.6754150390625,15.985501289367676,10:06:42.10,+15:59:07.8,original,Ec
40157,588015509264203903,348.14825439453125,0.1519677191972732,23:12:35.58,+00:09:07.1,stripe82,Ei
40180,587735694837416094,202.21397399902344,55.18922424316406,13:28:51.35,+55:11:21.2,original,Er
40336,587736782001799404,251.8769073486328,24.35218048095703,16:47:30.46,+24:21:07.8,original,Sc2m
40342,587739707942109288,204.14251708984372,28.98457717895508,13:36:34.20,+28:59:04.5,original,SBb3t
40363,587733605868241079,222.42747497558597,55.30777359008789,14:49:42.59,+55:18:28.0,original,Er
40496,588018253756367036,236.0960998535156,39.55893707275391,15:44:23.06,+39:33:32.2,original,Sen
40653,588017949883170996,167.1531219482422,42.206844329833984,11:08:36.75,+42:12:24.6,original,Ei
40688,587739707944337552,209.6905975341797,27.95161247253418,13:58:45.74,+27:57:05.8,original,Ei
40726,588017702405800162,208.4065399169922,10.472227096557615,13:53:37.57,+10:28:20.0,original,Er
40734,588010878226464899,189.6675567626953,4.169687747955322,12:38:40.21,+04:10:10.9,original,Ei
40772,587725552818061499,156.01531982421875,65.70559692382812,10:24:03.68,+65:42:20.1,original,Sc?m
40794,588017625081512037,184.5741424560547,43.87599563598633,12:18:17.79,+43:52:33.6,original,Er
40817,587731187277889699,0.5150623917579651,0.6318529844284058,00:02:03.61,+00:37:54.7,stripe82,Ei
40833,587738409790341250,154.5061798095703,12.421398162841797,10:18:01.48,+12:25:17.0,original,Ec
40836,588297863106986178,140.27133178710938,36.6622200012207,09:21:05.12,+36:39:44.0,extra,Sc?m
40857,587729229296173060,231.3132476806641,60.23586654663086,15:25:15.18,+60:14:09.1,original,Er
40899,587736543632949351,224.7491607666016,8.661873817443848,14:58:59.80,+08:39:42.7,original,Sb
40963,588017705082290251,190.0907440185547,13.60529327392578,12:40:21.78,+13:36:19.1,original,Er
41016,587738574068973785,195.5180206298828,39.935523986816406,13:02:04.32,+39:56:07.9,original,Ei
41042,587734862684160143,156.0407257080078,8.727808952331543,10:24:09.77,+08:43:40.1,original,Er
41091,587738946678685801,169.84803771972656,38.55782318115234,11:19:23.53,+38:33:28.2,original,Er
41133,587732771591618778,180.7540283203125,10.161788940429688,12:03:00.97,+10:09:42.4,original,Er
41195,587739648351404066,155.92727661132812,29.8850212097168,10:23:42.55,+29:53:06.1,original,Er
41246,587739132425011478,229.8590850830078,28.997116088867188,15:19:26.18,+28:59:49.6,original,Ei
41249,588017725481418880,201.50082397460935,7.250209331512451,13:26:00.20,+07:15:00.8,original,Sb2t
41253,587742611877003484,220.8590850830078,15.175300598144531,14:43:26.18,+15:10:31.1,original,Ei
41273,588018091077009512,232.0509796142578,37.32124710083008,15:28:12.24,+37:19:16.5,original,Er
41281,587736753011360043,253.4413604736328,23.840091705322266,16:53:45.93,+23:50:24.3,original,Ei
41295,588013381669290099,180.819091796875,51.36268997192383,12:03:16.58,+51:21:45.7,original,Er
41342,587739406250737841,199.89923095703125,33.32664108276367,13:19:35.82,+33:19:35.9,original,Er
41389,587738067803111674,116.28778076171876,50.40567398071289,07:45:09.07,+50:24:20.4,original,Sb
41440,587742576441950395,184.15480041503903,19.665231704711918,12:16:37.15,+19:39:54.8,original,Sb
41470,588010136803148054,136.3118896484375,52.38459396362305,09:05:14.85,+52:23:04.5,original,Ei
41500,587741820526985451,145.76223754882812,19.7730655670166,09:43:02.94,+19:46:23.0,original,Ei
41532,587738946674491496,158.1175537109375,36.34529876708984,10:32:28.21,+36:20:43.1,original,Ei
41574,587742568398520500,162.10458374023438,18.876909255981445,10:48:25.10,+18:52:36.9,original,Er
41630,588017979421556853,160.47178649902344,37.91412734985352,10:41:53.23,+37:54:50.9,original,Er
41761,587731512086036756,57.963993072509766,-0.4694448709487915,03:51:51.36,+00:28:10.0,stripe82,Er
41999,587739829277032598,219.23849487304688,24.291820526123047,14:36:57.24,+24:17:30.6,original,Er
42027,587739845396070982,246.6084899902344,12.840791702270508,16:26:26.04,+12:50:26.9,original,Sc2m
42076,587729158969098458,200.90025329589844,4.711169719696045,13:23:36.06,+04:42:40.2,original,Er
42165,587739648355074222,165.58447265625,31.74708747863769,11:02:20.27,+31:44:49.5,original,Er
42203,587742188838584478,202.6433563232422,22.793100357055664,13:30:34.41,+22:47:35.2,original,Ser
42350,587731868558229612,171.95420837402344,53.73943710327149,11:27:49.01,+53:44:22.0,original,Er
42526,587722981744509013,190.10536193847656,-1.117599368095398,12:40:25.29,-01:07:03.4,original,SBc?t
42558,587728931346710668,145.48464965820312,53.1226921081543,09:41:56.32,+53:07:21.7,original,Ei
42567,588017566026956993,185.7384490966797,12.228443145751951,12:22:57.23,+12:13:42.4,original,Er
42691,587739828204994797,223.03941345214844,22.460193634033203,14:52:09.46,+22:27:36.7,original,Sc2t
42742,587739115242389701,135.92800903320312,26.83890151977539,09:03:42.72,+26:50:20.0,original,Er
42763,587736618788323491,240.94859313964844,26.48639869689941,16:03:47.66,+26:29:11.0,original,Er
42795,587739709015851154,204.2225799560547,29.692569732666016,13:36:53.42,+29:41:33.3,original,Er
42824,587732156853846240,122.03050231933594,28.301868438720703,08:08:07.32,+28:18:06.7,original,Ei
42881,587731172233511057,316.5429382324219,-0.8603442907333374,21:06:10.30,+00:51:37.2,stripe82,Er
42908,588017991772078343,224.26205444335935,8.150716781616211,14:57:02.89,+08:09:02.6,original,Er
42973,587736586044637369,231.3231201171875,32.96912384033203,15:25:17.55,+32:58:08.8,original,SBc+t
42998,588009366935568497,136.91586303710938,51.85267639160156,09:07:39.81,+51:51:09.6,original,Er
43011,588017114514784438,207.9271697998047,44.39455032348633,13:51:42.52,+44:23:40.4,original,Ei
43247,587735743690768639,242.5966796875,30.82537841796875,16:10:23.20,+30:49:31.4,original,SBc?t
43249,588295840712360032,179.4082794189453,49.141937255859375,11:57:37.99,+49:08:31.0,original,Er
43268,587731512620941414,53.36943817138672,-0.1033819913864135,03:33:28.66,+00:06:12.2,stripe82,Ei
43292,587734303268733195,336.9315185546875,-1.1375497579574585,22:27:43.56,-01:08:15.2,stripe82,Sb
43338,587738569247817892,202.531494140625,14.308222770690918,13:30:07.56,+14:18:29.6,original,Sb
